feature,n_total,n_non_na,n_missing,missing_ratio,n_unique,top_freq_ratio,min,q01,q05,q25,median,mean,q75,q95,q99,max,std,skew,kurtosis,zero_ratio,negative_ratio,flags
feature_769,247972,247972,0,0.0,270,0.9012469149742713,0.0,0.0,0.0,0.0,0.0,1.5461851067055958,0.0,1.0967728571428572,1.0967728571428572,77328.0,172.57055555861203,374.28745080040983,163521.33360698674,0.9012469149742713,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_770,247972,247972,0,0.0,8945,0.6227598277224848,0.0,0.0,0.0,0.0,0.0,645.4527291634539,198.0275467857143,2252.0,9767.580000000016,807685.0,6735.491165332706,56.84274650012118,4897.418875628643,0.6227598277224848,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_771,247972,247972,0,0.0,1480,0.8913667672156533,0.0,0.0,0.0,0.0,0.0,32.845754455825656,0.0,8.963087857142858,18.0,282921.0,1377.3685441484254,133.95528246187533,23674.558665171084,0.8913667672156533,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_772,247972,247972,0,0.0,9895,0.5574419692545932,0.0,0.0,0.0,0.0,0.0,825.7317026638492,203.36455285714283,2840.0,11811.290000000008,1004036.0,7579.795884206022,47.250466484650794,3772.401770438004,0.5574419692545932,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_773,247972,247972,0,0.0,1473,0.8880801058183988,0.0,0.0,0.0,0.0,0.0,22.467630318100433,0.0,7.777423928571428,48.0,116486.0,660.8650915896388,85.25646276553212,10253.913435270877,0.8880801058183988,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_774,247972,247972,0,0.0,3113,0.8736550900908167,0.0,0.0,0.0,0.0,0.0,78.7076648192538,0.0,19.657992142857143,1319.2900000000081,377082.0,1650.0546901219263,93.7332370728193,14957.533553291127,0.8736550900908167,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_775,247972,247972,0,0.0,704,0.8985046698820834,0.0,0.0,0.0,0.0,0.0,11.333079477682965,0.0,3.8224507142857145,3.8224507142857145,549511.0,1196.819512057569,398.1609575118547,179778.99192271256,0.8985046698820834,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_776,247972,247972,0,0.0,11097,0.7881615666284904,0.0,0.0,0.0,0.0,0.0,2515.747739767071,0.0,1423.4499999999825,53143.29000000001,3434855.0,29518.93777650707,33.50290493802202,2031.1259177240331,0.7881615666284904,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_777,247972,247972,0,0.0,646,0.8970246640749762,0.0,0.0,0.0,0.0,0.0,12.00921704821512,0.0,13.303721071428573,13.303721071428573,190744.0,758.0361764422466,144.91724936938488,26413.36516448932,0.8970246640749762,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_778,247972,247972,0,0.0,2265,0.7926096494765538,0.0,0.0,0.0,0.0,0.0,46.77748723017115,0.0,42.0,664.0,330020.0,1224.405652129876,155.77965441302513,34580.87204098366,0.7926096494765538,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_779,247972,247972,0,0.0,71,0.9031947155323988,0.0,0.0,0.0,0.0,0.0,0.12786664671817788,0.0,0.1363325,0.1363325,10305.0,23.093459136826638,387.05958081502615,165039.20626618306,0.9031947155323988,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_780,247972,247972,0,0.0,1039,0.8916732534318391,0.0,0.0,0.0,0.0,0.0,22.331028430951882,0.0,8.88568,8.88568,267410.0,1145.8080356049293,138.0788987841334,26412.70493406699,0.8916732534318391,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_781,247972,247972,0,0.0,2597,0.8036471859726098,0.0,0.0,0.0,0.0,0.0,50.46809803122933,0.0,40.0,856.0,166562.0,822.5231123904266,70.19250528019519,9104.226271322881,0.8036471859726098,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_782,247972,247972,0,0.0,7421,0.7727404706983046,0.0,0.0,0.0,0.0,0.0,541.6675728830676,0.0,586.0,10190.060000000114,1548626.0,7563.416154313498,68.29928652972634,9141.213108553955,0.7727404706983046,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_783,247972,247972,0,0.0,79,0.9032713370864452,0.0,0.0,0.0,0.0,0.0,0.1327132661752133,0.0,0.0311525,0.0311525,5356.0,19.241933896203776,237.08002246836563,61196.01459582074,0.9032713370864452,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_784,247972,247972,0,0.0,139,0.9027269207813785,0.0,0.0,0.0,0.0,0.0,1.5307812104592453,0.0,0.870845,0.870845,87463.0,216.0342995733612,306.3968333408433,113703.78007294053,0.9027269207813785,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_785,247972,247972,0,0.0,99,0.903041472424306,0.0,0.0,0.0,0.0,0.0,0.20838152017163228,0.0,0.0977021428571428,0.0977021428571428,8669.0,25.837189634836644,244.6868029404894,70923.89695037727,0.903041472424306,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_786,247972,247972,0,0.0,92,0.9033923184875712,0.0,0.0,0.0,0.0,0.0,1.0545322128304808,0.0,0.5544710714285714,0.5544710714285714,43653.0,142.87522290589848,217.07523141403576,54101.811766393286,0.9033923184875712,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_787,247972,247972,0,0.0,185,0.9024607616989014,0.0,0.0,0.0,0.0,0.0,0.4458143500072589,0.0,0.0968928571428571,0.0968928571428571,9135.0,32.3952816404961,158.8158393212433,34292.19400679257,0.9024607616989014,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_788,247972,247972,0,0.0,2677,0.7439952897907828,0.0,0.0,0.0,0.0,0.0,61.403899378478215,2.0,121.0,995.0,324936.0,1264.9906505712786,135.81661984741461,26196.88355257224,0.7439952897907828,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_789,247972,247972,0,0.0,1768,0.8788935847595696,0.0,0.0,0.0,0.0,0.0,50.23741168051231,0.0,23.84928107142857,164.0,530969.0,1840.50930517203,142.39546750773573,32324.532828157055,0.8788935847595696,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_790,247972,247972,0,0.0,559,0.8937017082573839,0.0,0.0,0.0,0.0,0.0,3.2145305486103273,0.0,1.1523964285714283,1.1523964285714283,66704.0,183.56462488683079,236.01421416451063,75843.20818949939,0.8937017082573839,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_791,247972,247972,0,0.0,2737,0.7662397367444711,0.0,0.0,0.0,0.0,0.0,89.05949776571548,0.0,102.0,1010.0,831266.0,2951.0863423581354,150.6384061217073,32782.40190399677,0.7662397367444711,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_792,247972,247972,0,0.0,6864,0.7399424128530641,0.0,0.0,0.0,0.0,0.0,474.2788267170487,3.0,497.0,8573.580000000016,1090919.0,7092.869724472709,60.60254201672626,5967.936933201229,0.7399424128530641,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_793,247972,247972,0,0.0,13742,0.7232550449244269,0.0,0.0,0.0,0.0,0.0,1484.0012929687225,64.0,4411.0,31227.57000000027,1499360.0,12702.268793708083,30.875065911265448,1774.4047273453803,0.7232550449244269,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_794,247972,247972,0,0.0,321,0.9018155275595632,0.0,0.0,0.0,0.0,0.0,8.87948699127321,0.0,2.0843875,2.0843875,191465.0,854.3943663252858,157.95155964169433,29143.80618929267,0.9018155275595632,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_795,247972,247972,0,0.0,108,0.9031100285516107,0.0,0.0,0.0,0.0,0.0,0.6091739820624911,0.0,0.0792710714285714,0.0792710714285714,30577.0,93.54817524689356,260.5563083689803,76384.15706820879,0.9031100285516107,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_796,247972,247972,0,0.0,264,0.9022873550239543,0.0,0.0,0.0,0.0,0.0,9.015931084315971,0.0,1.0543453571428572,1.0543453571428572,412295.0,1220.3451608762214,241.13583583085085,69313.19007168281,0.9022873550239543,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_797,247972,247972,0,0.0,374,0.9007065313825755,0.0,0.0,0.0,0.0,0.0,6.7813314293549265,0.0,2.7612892857142857,2.7612892857142857,215284.0,662.9767172313393,220.0603425053122,59751.0213121126,0.9007065313825755,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_798,247972,247972,0,0.0,648,0.8994362266707532,0.0,0.0,0.0,0.0,0.0,11.532523969157808,0.0,0.893655,0.893655,419607.0,955.9986639987226,350.17677634038785,150135.68891541442,0.8994362266707532,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_799,247972,247972,0,0.0,8381,0.7925894859096995,0.0,0.0,0.0,0.0,0.0,693.8020460953655,0.0,774.0,13640.030000000057,1395766.0,9238.867912526966,55.368768643776725,5156.361417712449,0.7925894859096995,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_800,247972,247972,0,0.0,286,0.90128724210798,0.0,0.0,0.0,0.0,0.0,8.919678489506879,0.0,1.99365,1.99365,370265.0,1155.9348193370763,230.97597865621546,62489.00296158182,0.90128724210798,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_801,247972,247972,0,0.0,858,0.8977263562015066,0.0,0.0,0.0,0.0,0.0,54.314588545480945,0.0,11.119389285714286,11.119389285714286,648917.0,3337.0458630018866,117.00467701998255,16974.677458769755,0.8977263562015066,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_802,247972,247972,0,0.0,284,0.9020736212152985,0.0,0.0,0.0,0.0,0.0,8.248428287064668,0.0,2.2785571428571427,2.2785571428571427,154459.0,655.2836347553801,153.3805515538662,29358.36902130901,0.9020736212152985,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_803,247972,247972,0,0.0,74,0.9033882857742003,0.0,0.0,0.0,0.0,0.0,0.14405025083477163,0.0,0.1194428571428571,0.1194428571428571,8114.0,20.238726888342175,308.3786880009237,112980.74746078739,0.9033882857742003,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_804,247972,247972,0,0.0,759,0.8985893568628717,0.0,0.0,0.0,0.0,0.0,61.660922434307096,0.0,8.335649642857144,8.335649642857144,2235464.0,6219.8905324926045,278.1657497776354,90295.85984096056,0.8985893568628717,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_805,247972,247972,0,0.0,32553,0.43963431355153,0.0,0.0,0.0,0.0,174.0,6710.6193603537495,2661.25,30462.249999999913,106842.90000000008,1876142.0,29740.176992680303,16.8928519546361,518.4534212466945,0.43963431355153,0.0,left_edge_mass;high_skew;heavy_tails
feature_806,247972,247972,0,0.0,19689,0.7166171987159841,0.0,0.0,0.0,0.0,0.0,5013.841829835787,96.0,13537.349999999948,120991.60000000033,2616755.0,37384.232910218445,18.969184965893042,585.2930719206989,0.7166171987159841,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_807,247972,247972,0,0.0,142,0.9031100285516107,0.0,0.0,0.0,0.0,0.0,2.7155746387495365,0.0,0.8538092857142857,0.8538092857142857,114351.0,336.47798718442226,237.18495643215329,68049.14923839238,0.9031100285516107,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_808,247972,247972,0,0.0,962,0.8954357750068556,0.0,0.0,0.0,0.0,0.0,52.05932146597196,0.0,6.511152857142857,6.511152857142857,450186.0,2649.376357199717,104.84174814317448,13907.10224080676,0.8954357750068556,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_809,247972,247972,0,0.0,2458,0.8849345893891246,0.0,0.0,0.0,0.0,0.0,279.88404574645523,0.0,39.71267571428571,390.29000000000815,1762640.0,8987.302258699327,88.84643414829685,11848.283028361553,0.8849345893891246,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_810,247972,247972,0,0.0,7123,0.8509589792395915,0.0,0.0,0.0,0.0,0.0,719.0760453267305,0.0,78.457835,14121.45000000004,1156571.0,10315.074335684765,39.71303527056236,2452.971232840589,0.8509589792395915,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_811,247972,247972,0,0.0,24,0.9037068701304986,0.0,0.0,0.0,0.0,0.0,0.638782913232139,0.0,0.1207778571428571,0.1207778571428571,85826.0,202.28311177640285,375.7011288756064,147870.31285578772,0.9037068701304986,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_812,247972,247972,0,0.0,28,0.90366654299679,0.0,0.0,0.0,0.0,0.0,0.032376895778555646,0.0,0.0206892857142857,0.0206892857142857,2766.0,6.972407337246614,334.76895436621083,121320.50445614687,0.90366654299679,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_813,247972,247972,0,0.0,5,0.9037834916845451,0.0,0.0,0.0,0.0,0.0,0.0012506615263013566,0.0,0.000215,0.000215,292.0,0.5866890255598051,497.20191829599327,247455.2879937101,0.9037834916845451,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_814,247972,247972,0,0.0,1192,0.8930766376848999,0.0,0.0,0.0,0.0,0.0,114.21411173180843,0.0,10.6821225,10.6821225,2095107.0,6830.957172126317,178.63378510125378,45319.90638203498,0.8930766376848999,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_815,247972,247972,0,0.0,2132,0.8910562482860969,0.0,0.0,0.0,0.0,0.0,121.46052799751584,0.0,9.961269642857143,133.0,810038.0,4722.442969018102,109.19288653529144,15403.478380904093,0.8910562482860969,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_816,247972,247972,0,0.0,90170,0.09620441017534238,0.0,7.0,122.55000000000109,3353.0,13230.2369025,58045.40592706451,46493.5,262962.0,678531.3100000003,29694829.0,160786.90652510113,32.088881910484766,4756.232386437956,7.258884067556015e-05,0.0,high_skew;heavy_tails
feature_817,247972,247972,0,0.0,520,0.9005774845547078,0.0,0.0,0.0,0.0,0.0,5.774831752133306,0.0,0.9654417857142856,0.9654417857142856,249903.0,602.7208471746803,327.7360724086606,125969.70828827449,0.9005774845547078,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_818,247972,247972,0,0.0,63,0.9033560240672334,0.0,0.0,0.0,0.0,0.0,0.26705381881825363,0.0,0.1409653571428571,0.1409653571428571,26098.0,57.843636940206096,390.92269543465585,169732.43056364637,0.9033560240672334,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_819,247972,247972,0,0.0,12610,0.3750181472101689,0.0,0.0,0.0,0.0,15.0,1560.7954275702095,234.50095428571427,3910.0,23564.290000000008,2736116.0,19374.51046677131,58.56979416698924,5518.2392468011585,0.3750181472101689,0.0,left_edge_mass;high_skew;heavy_tails
feature_820,247972,247972,0,0.0,790,0.8736389592373333,0.0,0.0,0.0,0.0,0.0,6.539480037907507,0.0,2.7339010714285714,34.0,329135.0,680.1812495445446,458.4390994043696,221150.5608601744,0.8736389592373333,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_821,247972,247972,0,0.0,90119,0.09620441017534238,0.0,7.0,122.0,3353.0,13229.387568214286,58042.64494712032,46495.75,262964.2499999999,678418.4700000011,29692369.0,160779.21738557037,32.08648454125597,4755.587575714943,7.258884067556015e-05,0.0,high_skew;heavy_tails
feature_822,247972,247972,0,0.0,1246,0.8781072056522511,0.0,0.0,0.0,0.0,0.0,20.731222095881794,0.0,5.4076796428571425,80.0,329135.0,1063.1572955692525,173.67992406092378,42951.328409383364,0.8781072056522511,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_823,247972,247972,0,0.0,12612,0.3664123368767441,0.0,0.0,0.0,0.0,16.0,1555.4065529858208,233.7829375,3919.0,23338.74000000005,2735981.0,19289.368727744637,58.25861635789932,5468.124755695841,0.3664123368767441,0.0,left_edge_mass;high_skew;heavy_tails
feature_824,247972,247972,0,0.0,36118,0.09620441017534238,0.0,0.0,0.0,167.0,2085.0,7983.251324858452,5844.0,34104.0,100831.51000000015,2230253.0,26048.50983589568,16.717022038430503,633.2509722329296,0.07170164373396996,0.0,left_edge_mass;high_skew;heavy_tails
feature_825,247972,247972,0,0.0,23,0.9035737905892601,0.0,0.0,0.0,0.0,0.0,0.009742014904908619,0.0,0.0030075,0.0030075,719.0,1.7951639081048132,308.4402425990335,111381.56698569424,0.9035737905892601,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_826,247972,247972,0,0.0,22089,0.16964012065878406,0.0,0.0,0.0,9.0,298.0,3848.246817377446,1244.0,13459.449999999983,65377.80000000016,1526426.0,22850.063066458664,21.0694144981338,726.6632295112155,0.16964012065878406,0.0,left_edge_mass;high_skew;heavy_tails
feature_827,247972,247972,0,0.0,117,0.9019929669478812,0.0,0.0,0.0,0.0,0.0,0.13183217976223124,0.0,0.5079514285714286,0.5079514285714286,1070.0,5.128283838702543,114.9787816926299,16926.602311313673,0.9019929669478812,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_828,247972,247972,0,0.0,90,0.9031382575452067,0.0,0.0,0.0,0.0,0.0,0.11678714241930539,0.0,0.0419157142857142,0.0419157142857142,2766.0,11.588377135351237,160.59221520839534,29832.77561190445,0.9031382575452067,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_829,247972,247972,0,0.0,77660,0.09620441017534238,0.0,2.0,77.0,1809.0,10213.553953214288,47786.241576096814,30449.25,224266.2499999999,640292.4500000001,30220726.0,155892.70892666886,36.90950866535294,5784.476792873342,0.005508686464600842,0.0,high_skew;heavy_tails
feature_830,247972,247972,0,0.0,4,0.9037875243979159,0.0,0.0,0.0,0.0,0.0,0.00029614037068701306,0.0,1.8214285714285715e-05,1.8214285714285715e-05,72.0,0.14460157496796416,497.82514930404426,247876.367156525,0.9037875243979159,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_831,247972,247972,0,0.0,5046,0.6907029825948091,0.0,0.0,0.0,0.0,0.0,344.5716234600681,10.0,1741.0462614285714,3767.290000000008,194269.0,1878.8362980966588,28.209196098431494,1459.8354409092562,0.6907029825948091,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_832,247972,247972,0,0.0,6104,0.6474843933992548,0.0,0.0,0.0,0.0,0.0,486.6150775444002,140.0,2636.0565060714284,4544.290000000008,112811.0,1303.1622618434683,10.143325274993318,370.34023528840083,0.6474843933992548,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_833,247972,247972,0,0.0,5401,0.48544593744455017,0.0,0.0,0.0,0.0,1.0,339.78465859193784,211.0,1283.270890357143,3767.5800000000163,187399.0,1221.8115066197108,29.017365211850716,2636.39715164287,0.48544593744455017,0.0,left_edge_mass;high_skew;heavy_tails
feature_834,247972,247972,0,0.0,5900,0.49799574145468034,0.0,0.0,0.0,0.0,1.0,448.8030524304357,112.0,2087.153987142857,4847.0,194265.0,2018.8011715014463,24.142028516909146,1121.6301019314992,0.49799574145468034,0.0,left_edge_mass;high_skew;heavy_tails
feature_835,247972,247972,0,0.0,4,0.9037875243979159,0.0,0.0,0.0,0.0,0.0,0.0001777620053877023,0.0,0.0014285714285714,0.0014285714285714,8.0,0.016564732172807215,461.34142099654923,220231.82613077012,0.9037875243979159,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_836,247972,247972,0,0.0,86,0.9023680092913716,0.0,0.0,0.0,0.0,0.0,0.1067947932831126,0.0,0.1355264285714285,0.1355264285714285,3408.0,11.964107288567723,225.41935715266206,56587.53834612184,0.9023680092913716,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_837,247972,247972,0,0.0,44,0.9035778233026309,0.0,0.0,0.0,0.0,0.0,0.049355777103866565,0.0,0.0176832142857142,0.0176832142857142,1814.0,5.573283471044809,199.46105767834467,52523.862814536835,0.9035778233026309,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_838,247972,247972,0,0.0,32,0.9035858887293726,0.0,0.0,0.0,0.0,0.0,0.021599688351910694,0.0,0.0098557142857142,0.0098557142857142,1548.0,4.450279064875204,305.8814272407938,99575.34031951294,0.9035858887293726,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_839,247972,247972,0,0.0,50,0.9031422902585776,0.0,0.0,0.0,0.0,0.0,0.03250885648379655,0.0,0.0570207142857142,0.0570207142857142,814.0,3.127345654972924,198.83017140078957,45529.07863171606,0.9031422902585776,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_840,247972,247972,0,0.0,7,0.9037633281176907,0.0,0.0,0.0,0.0,0.0,0.0015757348410304372,0.0,0.0026717857142857,0.0026717857142857,185.0,0.4035091854750006,412.43622952573014,182302.7838468716,0.9037633281176907,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_841,247972,247972,0,0.0,30,0.9036504121433065,0.0,0.0,0.0,0.0,0.0,0.04975143435549174,0.0,0.0126996428571428,0.0126996428571428,3548.0,9.326381357129566,284.1743122931535,94744.90770457331,0.9036504121433065,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_842,247972,247972,0,0.0,25,0.9036947719903861,0.0,0.0,0.0,0.0,0.0,0.05302236365396092,0.0,0.0443939285714285,0.0443939285714285,7720.0,15.77835525037432,473.9614748985535,231195.89939035772,0.9036947719903861,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_843,247972,247972,0,0.0,6,0.9037754262578033,0.0,0.0,0.0,0.0,0.0,0.02993445921313696,0.0,0.0042717857142857,0.0042717857142857,3378.0,9.657695430694343,345.88853181270514,120757.7528760967,0.9037754262578033,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_844,247972,247972,0,0.0,3,0.9037915571112868,0.0,0.0,0.0,0.0,0.0,3.3254238381750026e-05,0.0,0.0001360714285714,0.0001360714285714,5.0,0.010040862326882508,497.9559430266653,247964.0805858521,0.9037915571112868,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_845,247972,247972,0,0.0,11,0.9037592954043199,0.0,0.0,0.0,0.0,0.0,0.006346415724355968,0.0,0.0084982142857142,0.0084982142857142,736.0,1.7715422338434552,370.0432631720547,142059.75606648377,0.9037592954043199,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_846,247972,247972,0,0.0,4,0.9037875243979159,0.0,0.0,0.0,0.0,0.0,0.002637491974900392,0.0,0.02511,0.02511,34.0,0.08058517929722535,374.1535355359413,146338.2716781747,0.9037875243979159,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_847,247972,247972,0,0.0,6,0.9037794589711742,0.0,0.0,0.0,0.0,0.0,0.003766911748100587,0.0,0.0002971428571428,0.0002971428571428,872.0,1.7527404514425131,496.61426676587394,247054.73199219766,0.9037794589711742,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_848,247972,247972,0,0.0,78,0.9034366783346507,0.0,0.0,0.0,0.0,0.0,0.2981214440340039,0.0,0.11187,0.11187,20213.0,46.51196733914593,349.7586807775346,145524.1346649885,0.9034366783346507,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_849,247972,247972,0,0.0,3,0.9037915571112868,0.0,0.0,0.0,0.0,0.0,0.00024096365718709353,0.0,0.0004507142857142,0.0004507142857142,49.0,0.09839992545820002,497.9665078331022,247971.09527337586,0.9037915571112868,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_850,247972,247972,0,0.0,100,0.9029366218766635,0.0,0.0,0.0,0.0,0.0,0.4482686522671915,0.0,0.14504,0.14504,38951.0,101.09748863248099,347.09457202512147,124371.79135407612,0.9029366218766635,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_851,247972,247972,0,0.0,49,0.9035294307421806,0.0,0.0,0.0,0.0,0.0,0.10807725049602374,0.0,0.0917225,0.0917225,9194.0,21.09896630640974,372.6021366359684,153001.2014882444,0.9035294307421806,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_852,247972,247972,0,0.0,18,0.9037310664107238,0.0,0.0,0.0,0.0,0.0,0.42929351571951674,0.0,0.0492442857142857,0.0492442857142857,89567.0,180.94308847298015,489.61552341975596,242136.09220651718,0.9037310664107238,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_853,247972,247972,0,0.0,674,0.8936654138370461,0.0,0.0,0.0,0.0,0.0,9.17315244414692,0.0,4.2901139285714285,4.2901139285714285,136587.0,581.74726677844,161.13630805642862,32423.44996374175,0.8936654138370461,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_854,247972,247972,0,0.0,14,0.9037471972642073,0.0,0.0,0.0,0.0,0.0,0.007703954640039997,0.0,0.0392507142857142,0.0392507142857142,546.0,1.201749258420222,406.1671967387792,176881.28327844475,0.9037471972642073,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_855,247972,247972,0,0.0,195,0.9027672479150872,0.0,0.0,0.0,0.0,0.0,1.680978215443679,0.0,0.6973310714285714,0.6973310714285714,114093.0,248.59238251663197,399.0544687924388,179630.3474056903,0.9027672479150872,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_856,247972,247972,0,0.0,10,0.9037431645508364,0.0,0.0,0.0,0.0,0.0,0.012178900359718033,0.0,0.1092817857142857,0.1092817857142857,109.0,0.36333440249422766,245.00414719834478,64070.74984076713,0.9037431645508364,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_857,247972,247972,0,0.0,6,0.9037794589711742,0.0,0.0,0.0,0.0,0.0,0.017268273837368727,0.0,0.0018464285714285,0.0018464285714285,3522.0,7.160416226470645,481.6171982651803,236174.19837793312,0.9037794589711742,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_858,247972,247972,0,0.0,14,0.9037471972642073,0.0,0.0,0.0,0.0,0.0,0.025216017614891992,0.0,0.0018807142857142,0.0018807142857142,2370.0,6.176243718814732,309.84105169293906,105485.24836250511,0.9037471972642073,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_859,247972,247972,0,0.0,15,0.9037350991240947,0.0,0.0,0.0,0.0,0.0,0.11171199845143806,0.0,0.0068514285714285,0.0068514285714285,5776.0,21.160776644322777,222.31813399215588,52693.2399339638,0.9037350991240947,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_860,247972,247972,0,0.0,15,0.9037431645508364,0.0,0.0,0.0,0.0,0.0,0.09282973497007727,0.0,0.00684,0.00684,20782.0,41.829080153964746,494.7055399162149,245720.0616501912,0.9037431645508364,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_861,247972,247972,0,0.0,1578,0.876203764941203,0.0,0.0,0.0,0.0,0.0,56.37218674576161,0.0,15.9825575,124.0,577280.0,2533.349033358139,120.24366740677574,19539.191716583395,0.876203764941203,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
